 ! Swift/XRT lightcurve of trigger: 848890, name: GRB 180720B
 ! T0 for this burst is Swift MET=553789325.9 s, = 2018 Jul 20 at 14:21:44.587 UT
 ! Data covers 0.3-10 keV
 ! The data are in 5 columns:  ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00848890
 ! BINMODE: GRB-like (counts)

! WTSLEW data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
1449.250	0.305	-0.414	2.61855087e-09	3.9839592e-10	-1.022014e+01
1450.008	0.404	-0.453	2.16118968e-09	3.3561372e-10	-8.609318e+00
1450.776	0.335	-0.364	2.6919477e-09	4.0955967e-10	-1.050631e+01
1451.571	0.362	-0.460	2.28984015e-09	3.48382008e-10	-8.936932e+00
1452.327	0.538	-0.394	2.01888336e-09	3.07159047e-10	-7.879526e+00
1453.212	0.415	-0.347	2.43384921e-09	3.77956917e-10	-9.695632e+00
1453.937	0.338	-0.310	2.86178139e-09	4.444128e-10	-1.140050e+01
1454.599	0.222	-0.325	3.49870131e-09	5.2161447e-10	-1.338161e+01
1455.068	0.265	-0.247	3.6732501e-09	5.5886766e-10	-1.433712e+01
1455.593	0.267	-0.260	3.62875188e-09	5.4100683e-10	-1.387931e+01
1456.230	0.304	-0.371	2.83404225e-09	4.2252522e-10	-1.083976e+01
1456.911	0.290	-0.377	2.82031737e-09	4.2909867e-10	-1.100809e+01
1457.551	0.510	-0.350	2.22321684e-09	3.31455033e-10	-8.503226e+00
1458.344	0.223	-0.284	3.8514528e-09	5.6792853e-10	-1.456975e+01
1459.138	0.465	-0.570	1.84501902e-09	2.75067585e-10	-7.056477e+00
1459.907	0.290	-0.304	3.21497202e-09	4.7930727e-10	-1.229582e+01
1460.579	0.309	-0.382	2.76760731e-09	4.1260986e-10	-1.058471e+01
1461.235	0.282	-0.347	3.03333888e-09	4.5222528e-10	-1.160089e+01
1461.902	0.357	-0.385	2.53622148e-09	3.85865844e-10	-9.898407e+00
1462.686	0.335	-0.426	2.43321585e-09	3.77854815e-10	-9.692764e+00
1463.492	0.346	-0.471	2.33943801e-09	3.48776181e-10	-8.947190e+00
1464.271	0.301	-0.434	2.60000169e-09	3.87622911e-10	-9.943765e+00
1464.965	0.351	-0.393	2.58723114e-09	3.89154597e-10	-9.983001e+00
1465.779	0.371	-0.464	2.25504864e-09	3.43089669e-10	-8.801233e+00
1466.568	0.392	-0.418	2.32443744e-09	3.53646228e-10	-9.072007e+00
1467.287	0.258	-0.328	3.32087925e-09	4.9509447e-10	-1.270071e+01
1467.867	0.418	-0.322	2.64465045e-09	3.9427791e-10	-1.011439e+01
1468.687	0.306	-0.402	2.72255139e-09	4.1421315e-10	-1.062550e+01
1469.348	0.284	-0.355	3.06455253e-09	4.5687642e-10	-1.172004e+01
1470.008	0.376	-0.376	2.60088933e-09	3.87750753e-10	-9.946730e+00
1470.750	0.323	-0.365	2.75707458e-09	4.2814239e-10	-1.098241e+01
1471.544	0.456	-0.471	2.11169985e-09	3.14819817e-10	-8.075832e+00
1472.347	0.352	-0.348	2.75723721e-09	4.1948907e-10	-1.076074e+01
1473.103	0.340	-0.404	2.63200002e-09	3.923907e-10	-1.006589e+01
1473.809	0.390	-0.366	2.58864645e-09	3.85928829e-10	-9.900224e+00
1474.581	0.334	-0.382	2.69545731e-09	4.1009397e-10	-1.052005e+01
1475.291	0.470	-0.377	2.17178325e-09	3.51565656e-10	-9.018226e+00
1476.121	0.404	-0.360	2.4871665e-09	3.86236929e-10	-9.908052e+00
1476.960	0.427	-0.436	2.23419495e-09	3.39919398e-10	-8.720066e+00
1477.767	0.438	-0.380	2.33458602e-09	3.55193475e-10	-9.111909e+00
1478.722	0.414	-0.516	2.05669659e-09	3.0662736e-10	-7.866192e+00
1479.533	0.309	-0.397	2.58675729e-09	4.1009397e-10	-1.051992e+01
1480.259	0.434	-0.417	2.25027816e-09	3.35488218e-10	-8.606608e+00
1481.049	0.391	-0.357	2.56104264e-09	3.8181936e-10	-9.795190e+00
1481.914	0.433	-0.474	2.15599293e-09	3.17918445e-10	-8.155915e+00
1482.673	0.289	-0.325	3.07079253e-09	4.6720128e-10	-1.198516e+01
1483.455	0.401	-0.494	2.0739186e-09	3.22061259e-10	-8.261665e+00
1484.191	0.364	-0.335	2.69568e-09	4.101279e-10	-1.052090e+01
1484.866	0.372	-0.311	2.71659648e-09	4.2186144e-10	-1.082164e+01
1485.586	0.430	-0.348	2.40467838e-09	3.76546365e-10	-9.659084e+00
1486.463	0.363	-0.447	2.3283702e-09	3.54241563e-10	-9.087069e+00
1487.282	0.356	-0.457	2.28269457e-09	3.54476967e-10	-9.092836e+00
1487.957	0.207	-0.318	3.53624661e-09	5.4913794e-10	-1.408605e+01
1488.437	0.283	-0.274	3.45618234e-09	5.1525786e-10	-1.321734e+01
1489.219	0.469	-0.499	1.96232166e-09	3.04724082e-10	-7.816411e+00
1490.077	0.420	-0.389	2.47292877e-09	3.64639977e-10	-9.353574e+00
1490.782	0.370	-0.285	2.99108901e-09	4.4591547e-10	-1.143820e+01
1491.524	0.299	-0.372	2.87562093e-09	4.3749186e-10	-1.122194e+01
1492.169	0.422	-0.346	2.47112073e-09	3.83732505e-10	-9.842903e+00
1492.954	0.458	-0.363	2.38772547e-09	3.55966962e-10	-9.131062e+00
1493.711	0.243	-0.300	3.44562855e-09	5.4624024e-10	-1.401130e+01
1494.284	0.355	-0.330	2.815878e-09	4.284072e-10	-1.098925e+01
1495.096	0.345	-0.457	2.44062273e-09	3.63856272e-10	-9.333682e+00
1495.842	0.343	-0.400	2.6333034e-09	3.9258297e-10	-1.007067e+01
1496.675	0.453	-0.490	2.07687636e-09	3.09629034e-10	-7.942736e+00
1497.619	0.390	-0.491	2.22368094e-09	3.31515093e-10	-8.504155e+00
1498.427	0.420	-0.418	2.30175153e-09	3.5019036e-10	-8.983053e+00
1499.330	0.364	-0.483	2.24406546e-09	3.41413839e-10	-8.757905e+00
1500.146	0.274	-0.452	2.63405571e-09	3.926949e-10	-1.007353e+01
1500.747	0.322	-0.327	2.89994445e-09	4.4119959e-10	-1.131757e+01
1501.381	0.314	-0.312	3.05312553e-09	4.5517134e-10	-1.167620e+01
1502.135	0.360	-0.440	2.38826133e-09	3.5605167e-10	-9.133600e+00
1502.884	0.391	-0.388	2.37959709e-09	3.69526287e-10	-9.478975e+00
1503.591	0.275	-0.316	3.13936467e-09	4.8751131e-10	-1.250555e+01
1504.248	0.486	-0.382	2.20228437e-09	3.28327584e-10	-8.422556e+00
1505.074	0.277	-0.340	3.09710739e-09	4.6173348e-10	-1.184488e+01
1505.719	0.374	-0.368	2.63447691e-09	3.88471044e-10	-9.965636e+00
1506.402	0.328	-0.309	3.00192906e-09	4.4754528e-10	-1.148100e+01
1507.155	0.466	-0.425	2.14514235e-09	3.19810179e-10	-8.204169e+00
1508.134	0.450	-0.513	2.03065395e-09	2.99433225e-10	-7.681500e+00
1509.003	0.417	-0.419	2.28660705e-09	3.40900014e-10	-8.745158e+00
1509.731	0.379	-0.311	2.77023279e-09	4.1300142e-10	-1.059477e+01
1510.511	0.320	-0.400	2.57483265e-09	3.9984672e-10	-1.025692e+01
1511.227	0.335	-0.396	2.61619293e-09	3.9003588e-10	-1.000561e+01
1511.836	0.262	-0.274	3.57226272e-09	5.325723e-10	-1.366214e+01
1512.432	0.404	-0.334	2.59102779e-09	3.86284899e-10	-9.909432e+00
1513.418	0.516	-0.582	1.74274854e-09	2.5981917e-10	-6.665218e+00
1514.317	0.416	-0.383	2.39480007e-09	3.57031467e-10	-9.159073e+00
1515.070	0.353	-0.338	2.72946024e-09	4.1526888e-10	-1.065290e+01
1515.858	0.428	-0.435	2.18357061e-09	3.32216001e-10	-8.522371e+00
1516.687	0.408	-0.401	2.29188102e-09	3.55909983e-10	-9.130040e+00
1517.487	0.439	-0.391	2.23300935e-09	3.46767837e-10	-8.895526e+00
1518.291	0.325	-0.365	2.77132674e-09	4.1316834e-10	-1.059929e+01
1519.073	0.458	-0.457	2.0287995e-09	3.15055923e-10	-8.082043e+00
1519.921	0.348	-0.390	2.55193185e-09	3.88260561e-10	-9.960140e+00
1520.570	0.352	-0.301	2.96273523e-09	4.4170503e-10	-1.133140e+01
1521.522	0.393	-0.599	1.91596665e-09	2.97533925e-10	-7.632559e+00
1522.280	0.400	-0.366	2.56367007e-09	3.82208931e-10	-9.805049e+00
1523.078	0.303	-0.398	2.75573064e-09	4.1926599e-10	-1.075545e+01
1523.745	0.310	-0.364	2.90862702e-09	4.3363632e-10	-1.112427e+01
1524.518	0.296	-0.462	2.50964844e-09	3.89725908e-10	-9.997408e+00
1525.169	0.386	-0.356	2.60373633e-09	3.9613977e-10	-1.016209e+01
1525.920	0.382	-0.365	2.62474095e-09	3.9131118e-10	-1.003839e+01
1526.642	0.316	-0.340	2.94239595e-09	4.4766423e-10	-1.148383e+01
1527.402	0.434	-0.443	2.20231908e-09	3.35067408e-10	-8.595450e+00
1528.198	0.282	-0.362	2.95336314e-09	4.5863181e-10	-1.176508e+01
1528.909	0.371	-0.430	2.44981815e-09	3.65235273e-10	-9.369621e+00
1529.636	0.403	-0.355	2.54874321e-09	3.87775869e-10	-9.947731e+00
1530.374	0.360	-0.336	2.81940087e-09	4.2033693e-10	-1.078330e+01
1531.196	0.426	-0.462	2.18014992e-09	3.25033371e-10	-8.338424e+00
1531.907	0.314	-0.286	3.1905744e-09	4.7567481e-10	-1.220298e+01
1532.588	0.229	-0.367	3.16118712e-09	4.8095658e-10	-1.233821e+01
1533.293	0.394	-0.476	2.16564699e-09	3.2949072e-10	-8.452564e+00
1534.085	0.455	-0.397	2.24476863e-09	3.34666254e-10	-8.585487e+00
1534.979	0.443	-0.439	2.13507918e-09	3.24839385e-10	-8.333204e+00
1535.758	0.385	-0.336	2.57478078e-09	3.9984243e-10	-1.025707e+01
1536.579	0.429	-0.436	2.11227003e-09	3.34869639e-10	-8.590163e+00
1537.476	0.312	-0.469	2.44925343e-09	3.65151384e-10	-9.367489e+00
1538.047	0.279	-0.259	3.56034354e-09	5.3080014e-10	-1.361699e+01
1538.783	0.366	-0.458	2.32230882e-09	3.46225542e-10	-8.881963e+00
1539.454	0.314	-0.305	3.08972196e-09	4.606368e-10	-1.181702e+01
1540.237	0.511	-0.469	1.95140205e-09	2.90928144e-10	-7.463374e+00
1541.158	0.450	-0.409	2.19257103e-09	3.33585486e-10	-8.557509e+00
1541.940	0.375	-0.332	2.69534343e-09	4.1007798e-10	-1.051972e+01
1542.721	0.320	-0.406	2.69716278e-09	4.0210833e-10	-1.031537e+01
1543.424	0.324	-0.384	2.72321439e-09	4.1431611e-10	-1.062827e+01
1544.145	0.443	-0.397	2.33154363e-09	3.47597913e-10	-8.916876e+00
1544.973	0.380	-0.385	2.51845113e-09	3.974919e-10	-1.019622e+01
1545.763	0.482	-0.410	2.11277508e-09	3.37655331e-10	-8.661181e+00
1546.600	0.233	-0.356	3.32460414e-09	4.9564476e-10	-1.271446e+01
1547.158	0.362	-0.325	2.85088752e-09	4.2502161e-10	-1.090283e+01
1547.897	0.379	-0.377	2.55020922e-09	3.87991539e-10	-9.952767e+00
1548.666	0.421	-0.390	2.41320768e-09	3.59771217e-10	-9.229047e+00
1549.421	0.311	-0.333	2.9941197e-09	4.5552936e-10	-1.168530e+01
1550.044	0.387	-0.312	2.80011108e-09	4.1745327e-10	-1.070878e+01
1550.901	0.439	-0.470	2.16890193e-09	3.26229774e-10	-8.368620e+00
1551.771	0.310	-0.432	2.63897478e-09	3.9343161e-10	-1.009267e+01
1552.481	0.398	-0.399	2.43466431e-09	3.62972961e-10	-9.311380e+00
1553.255	0.467	-0.376	2.27041542e-09	3.3848685e-10	-8.683302e+00
1553.995	0.243	-0.273	3.71097168e-09	5.5325517e-10	-1.419292e+01
1554.583	0.322	-0.345	2.86981266e-09	4.2785067e-10	-1.097594e+01
1555.300	0.477	-0.395	2.19624795e-09	3.274323e-10	-8.399895e+00
1556.097	0.397	-0.320	2.67037251e-09	3.9811941e-10	-1.021337e+01
1556.925	0.323	-0.432	2.5381278e-09	3.78402882e-10	-9.707533e+00
1557.648	0.424	-0.400	2.25421989e-09	3.50062479e-10	-8.980097e+00
1558.596	0.460	-0.524	1.91667294e-09	2.91609669e-10	-7.480720e+00
1559.435	0.303	-0.379	2.80987356e-09	4.1891421e-10	-1.074665e+01
1560.109	0.392	-0.372	2.43285822e-09	3.7780158e-10	-9.691554e+00
1560.840	0.394	-0.340	2.57262213e-09	3.9140634e-10	-1.004069e+01
1561.840	0.497	-0.606	1.68339366e-09	2.61415401e-10	-6.705899e+00
1562.621	0.317	-0.284	3.18390969e-09	4.7467446e-10	-1.217688e+01
1563.423	0.481	-0.485	1.98193827e-09	2.95477767e-10	-7.579897e+00
1564.312	0.380	-0.408	2.48338311e-09	3.66189525e-10	-9.393922e+00
1565.055	0.354	-0.363	2.58998259e-09	4.0219803e-10	-1.031714e+01
1565.677	0.298	-0.268	3.33326916e-09	5.0712909e-10	-1.300901e+01
1566.488	0.499	-0.513	1.89143253e-09	2.81983728e-10	-7.233669e+00
1567.249	0.293	-0.262	3.39744756e-09	5.1689508e-10	-1.325966e+01
1568.003	0.504	-0.461	1.95568191e-09	2.97542544e-10	-7.632779e+00
1568.831	0.297	-0.324	2.71147227e-09	4.7819655e-10	-1.226571e+01
1569.472	0.318	-0.344	2.80574541e-09	4.3570878e-10	-1.117710e+01
1570.151	0.268	-0.362	2.99434941e-09	4.5557265e-10	-1.168698e+01
1570.827	0.327	-0.408	2.6058864e-09	3.88505754e-10	-9.966772e+00
1571.559	0.445	-0.405	2.21752986e-09	3.37385685e-10	-8.655180e+00
1572.316	0.286	-0.311	3.20309223e-09	4.7754213e-10	-1.225095e+01
1572.994	0.348	-0.392	2.5480533e-09	3.87672909e-10	-9.945217e+00
1573.746	0.347	-0.403	2.5654239e-09	3.82473351e-10	-9.812019e+00
1574.433	0.341	-0.340	2.82941061e-09	4.3047966e-10	-1.104334e+01
1575.064	0.363	-0.290	2.95278126e-09	4.4924958e-10	-1.152485e+01
1575.734	0.292	-0.307	3.21568143e-09	4.8924837e-10	-1.255095e+01
1576.443	0.481	-0.416	2.15013513e-09	3.2713044e-10	-8.392003e+00
1577.420	0.368	-0.496	2.26394376e-09	3.3752277e-10	-8.658622e+00
1578.210	0.316	-0.422	2.57126922e-09	3.9929331e-10	-1.024271e+01
1578.916	0.288	-0.390	2.88783846e-09	4.3053231e-10	-1.104433e+01
1579.486	0.329	-0.281	3.84932301e-09	5.2388076e-10	-1.344004e+01
1580.237	0.451	-0.423	2.25685902e-09	3.39456702e-10	-8.707715e+00
1581.063	0.417	-0.375	2.43524931e-09	3.70498245e-10	-9.503794e+00
1581.880	0.479	-0.400	2.22725997e-09	3.32046312e-10	-8.517606e+00
1582.654	0.269	-0.295	3.47089782e-09	5.1745239e-10	-1.327370e+01
1583.344	0.330	-0.421	2.52868083e-09	3.9267501e-10	-1.007263e+01
1584.102	0.351	-0.428	2.56784619e-09	3.78640938e-10	-9.713111e+00
1584.747	0.364	-0.294	2.97869013e-09	4.4407506e-10	-1.139162e+01
1585.413	0.310	-0.302	3.159e-09	4.8061416e-10	-1.232878e+01
1586.150	0.270	-0.427	2.77225104e-09	4.2177486e-10	-1.081948e+01
1586.872	0.382	-0.451	2.21531271e-09	3.58609251e-10	-9.198714e+00
1587.599	0.259	-0.346	3.19616466e-09	4.862715e-10	-1.247410e+01
1588.323	0.417	-0.465	2.19097242e-09	3.3334002e-10	-8.551064e+00
1589.136	0.460	-0.396	2.29384116e-09	3.41979456e-10	-8.772908e+00
1589.982	0.360	-0.386	2.59355733e-09	3.9459225e-10	-1.012246e+01
1590.746	0.367	-0.405	2.54227506e-09	3.79019394e-10	-9.723233e+00
1591.480	0.370	-0.367	2.66514729e-09	3.9733824e-10	-1.019320e+01
1592.180	0.325	-0.330	2.95302462e-09	4.492839e-10	-1.152555e+01
1592.876	0.292	-0.371	2.73485628e-09	4.5214845e-10	-1.159818e+01
1593.563	0.254	-0.394	2.9855007e-09	4.5422442e-10	-1.165225e+01
1594.134	0.273	-0.317	3.3234006e-09	4.9547394e-10	-1.271065e+01
1594.697	0.243	-0.290	3.56684406e-09	5.5389984e-10	-1.420892e+01
1595.356	0.358	-0.416	2.45789778e-09	3.73952241e-10	-9.592979e+00
1596.103	0.478	-0.389	2.17561305e-09	3.31004388e-10	-8.491228e+00
1596.995	0.380	-0.414	2.41205367e-09	3.59604102e-10	-9.225096e+00
1597.718	0.361	-0.343	2.71656684e-09	4.050033e-10	-1.038978e+01
1598.545	0.363	-0.466	2.27370702e-09	3.45929961e-10	-8.874195e+00
1599.298	0.380	-0.390	2.40949332e-09	3.74174619e-10	-9.598606e+00
1600.153	0.386	-0.475	2.22263574e-09	3.31366347e-10	-8.500819e+00
1601.042	0.442	-0.503	1.90362627e-09	3.08158383e-10	-7.904870e+00
1601.812	0.317	-0.327	2.92687941e-09	4.4530746e-10	-1.142365e+01
1602.448	0.321	-0.319	2.98827594e-09	4.4551338e-10	-1.142913e+01
1603.211	0.538	-0.442	1.95236964e-09	2.91072834e-10	-7.467114e+00
1604.097	0.378	-0.348	2.55711456e-09	3.9709878e-10	-1.018665e+01
1604.928	0.458	-0.453	2.06940474e-09	3.14846454e-10	-8.076792e+00
1605.726	0.429	-0.340	2.49094911e-09	3.71366697e-10	-9.526871e+00
1606.657	0.551	-0.502	1.81998804e-09	2.71336143e-10	-6.960775e+00
1607.664	0.352	-0.456	2.30162595e-09	3.57425445e-10	-9.169051e+00
1608.305	0.357	-0.289	2.96818821e-09	4.4252169e-10	-1.135258e+01
1609.021	0.377	-0.360	2.56326798e-09	3.89990328e-10	-1.000483e+01
1609.752	0.295	-0.354	2.90733144e-09	4.4234034e-10	-1.134795e+01
1610.436	0.438	-0.389	2.24713437e-09	3.48969075e-10	-8.952466e+00
1611.389	0.455	-0.515	1.94711049e-09	2.96248836e-10	-7.600226e+00
1612.257	0.377	-0.413	2.42665527e-09	3.61793133e-10	-9.281987e+00
1612.998	0.313	-0.364	2.82796293e-09	4.2162471e-10	-1.081701e+01
1613.659	0.381	-0.347	2.5547769e-09	3.9674739e-10	-1.017833e+01
1614.475	0.427	-0.436	2.22152151e-09	3.31210152e-10	-8.497404e+00
1615.328	0.398	-0.426	2.29199841e-09	3.48724155e-10	-8.946550e+00
1615.989	0.381	-0.263	2.84160513e-09	4.5050811e-10	-1.155734e+01
1616.718	0.333	-0.348	2.81165781e-09	4.1919423e-10	-1.075467e+01
1617.352	0.352	-0.301	2.93346768e-09	4.373538e-10	-1.122051e+01
1618.246	0.373	-0.541	2.062944e-09	3.13871571e-10	-8.052273e+00
1619.143	0.459	-0.525	1.91746776e-09	2.91736731e-10	-7.484354e+00
1619.947	0.233	-0.344	3.32279961e-09	4.9539477e-10	-1.270929e+01
1620.603	0.378	-0.424	2.35112904e-09	3.57715059e-10	-9.176883e+00
1621.274	0.369	-0.292	2.85037077e-09	4.3367181e-10	-1.112544e+01
1622.018	0.433	-0.374	2.33554386e-09	3.55342494e-10	-9.115939e+00
1622.876	0.328	-0.425	2.5067055e-09	3.8138334e-10	-9.783948e+00
1623.521	0.441	-0.317	2.45096904e-09	3.80618589e-10	-9.764106e+00
1624.289	0.315	-0.327	2.93727564e-09	4.4689125e-10	-1.146440e+01
1625.146	0.370	-0.542	2.0669649e-09	3.14477514e-10	-8.067472e+00
1625.927	0.313	-0.411	2.60525304e-09	3.9637455e-10	-1.016839e+01
1626.615	0.362	-0.374	2.56119981e-09	3.89672595e-10	-9.996485e+00
1627.397	0.420	-0.420	2.24701815e-09	3.41872401e-10	-8.770295e+00
1628.195	0.371	-0.378	2.55826857e-09	3.81408573e-10	-9.784824e+00
1628.922	0.400	-0.356	2.45776128e-09	3.81675099e-10	-9.791314e+00
1629.806	0.396	-0.483	2.16291855e-09	3.31921824e-10	-8.515136e+00
1630.638	0.353	-0.436	2.38917003e-09	3.63504687e-10	-9.325520e+00
1631.331	0.331	-0.340	2.85684438e-09	4.2592758e-10	-1.092722e+01
1632.085	0.340	-0.423	2.4726819e-09	3.76210965e-10	-9.651504e+00
1632.814	0.312	-0.389	2.56859031e-09	4.1580864e-10	-1.066669e+01
1633.471	0.329	-0.345	2.84176269e-09	4.2367767e-10	-1.086943e+01
1634.269	0.422	-0.469	2.02004946e-09	3.27009189e-10	-8.388689e+00
1635.076	0.331	-0.385	2.69830977e-09	4.0587222e-10	-1.041247e+01
1635.732	0.333	-0.326	2.73520494e-09	4.4277909e-10	-1.135846e+01
1636.370	0.287	-0.305	3.2343909e-09	4.8221277e-10	-1.237101e+01
1637.015	0.310	-0.357	2.82877842e-09	4.3038684e-10	-1.104118e+01
1637.725	0.415	-0.400	2.35136733e-09	3.50562537e-10	-8.993524e+00
1638.573	0.461	-0.434	2.07478713e-09	3.22200957e-10	-8.265556e+00
1639.512	0.471	-0.477	1.98849924e-09	3.02540784e-10	-7.761336e+00
1640.452	0.410	-0.469	2.11262415e-09	3.28076034e-10	-8.416220e+00
1641.193	0.244	-0.332	3.34501206e-09	5.0314212e-10	-1.290760e+01
1641.944	0.344	-0.506	2.21726817e-09	3.37344618e-10	-8.654050e+00
1642.687	0.391	-0.399	2.4236316e-09	3.61331256e-10	-9.269472e+00
1643.507	0.340	-0.428	2.49095223e-09	3.71366424e-10	-9.526818e+00
1644.273	0.417	-0.426	2.23598544e-09	3.40188186e-10	-8.726725e+00
1645.072	0.339	-0.382	2.53678932e-09	4.0216644e-10	-1.031616e+01
1645.684	0.300	-0.273	3.34196031e-09	4.9823436e-10	-1.278102e+01
1646.351	0.300	-0.367	2.93340294e-09	4.3254549e-10	-1.109603e+01
1646.996	0.345	-0.345	2.77343469e-09	4.1347683e-10	-1.060683e+01
1647.736	0.329	-0.395	2.64395859e-09	3.9417573e-10	-1.011182e+01
1648.363	0.345	-0.298	2.99069979e-09	4.4587101e-10	-1.143806e+01
1649.120	0.372	-0.412	2.50051503e-09	3.72793239e-10	-9.563492e+00
1649.830	0.349	-0.338	2.85682488e-09	4.2591588e-10	-1.092640e+01
1650.656	0.355	-0.477	2.35629459e-09	3.51295308e-10	-9.012210e+00
1651.494	0.357	-0.483	2.33628681e-09	3.48313056e-10	-8.935744e+00
1652.240	0.289	-0.389	2.89433352e-09	4.3151043e-10	-1.107006e+01
1652.897	0.340	-0.368	2.72890215e-09	4.1518776e-10	-1.065106e+01
1653.540	0.336	-0.303	3.07166457e-09	4.5794658e-10	-1.174816e+01
1654.199	0.344	-0.323	2.89623087e-09	4.4064423e-10	-1.130401e+01
1654.932	0.431	-0.389	2.39203809e-09	3.56621577e-10	-9.148681e+00
1655.896	0.390	-0.533	2.09269242e-09	3.18389409e-10	-8.167672e+00
1656.636	0.355	-0.350	2.784717e-09	4.1516319e-10	-1.065040e+01
1657.307	0.325	-0.316	3.01694094e-09	4.5900699e-10	-1.177490e+01
1658.070	0.464	-0.438	2.17496682e-09	3.24257505e-10	-8.318320e+00
1658.884	0.411	-0.350	2.57646597e-09	3.84115251e-10	-9.853861e+00
1659.705	0.369	-0.410	2.40422832e-09	3.81153435e-10	-9.777319e+00
1660.395	0.345	-0.320	2.90467554e-09	4.4192577e-10	-1.133664e+01
1661.003	0.296	-0.263	3.51276744e-09	5.2370409e-10	-1.343473e+01
1661.641	0.532	-0.343	2.20805754e-09	3.35940033e-10	-8.617808e+00
1662.523	0.405	-0.349	2.52291273e-09	3.9178542e-10	-1.005023e+01
1663.370	0.372	-0.442	2.37197337e-09	3.6087909e-10	-9.257593e+00
1664.346	0.366	-0.604	1.96275378e-09	3.04798338e-10	-7.818828e+00
1665.150	0.365	-0.437	2.44565022e-09	3.64612872e-10	-9.353587e+00
1665.911	0.380	-0.396	2.52981027e-09	3.77160147e-10	-9.675480e+00
1666.719	0.543	-0.428	1.89822048e-09	3.07282248e-10	-7.882326e+00
1667.630	0.459	-0.368	2.37201744e-09	3.53637414e-10	-9.072171e+00
1668.560	0.511	-0.471	2.04260901e-09	3.01200354e-10	-7.727109e+00
1669.470	0.430	-0.399	2.36692755e-09	3.52881126e-10	-9.052927e+00
1670.351	0.246	-0.451	2.77421469e-09	4.2208491e-10	-1.082817e+01
1670.946	0.292	-0.349	3.06723963e-09	4.5729216e-10	-1.173169e+01
1671.542	0.275	-0.303	3.34636029e-09	5.0913525e-10	-1.306143e+01
1672.314	0.426	-0.498	2.0312955e-09	3.22036104e-10	-8.261189e+00
1673.068	0.461	-0.329	2.44946403e-09	3.7267464e-10	-9.560557e+00
1673.893	0.439	-0.363	2.44830729e-09	3.65013714e-10	-9.364171e+00
1674.693	0.386	-0.361	2.58939681e-09	3.9396318e-10	-1.010659e+01
1675.414	0.424	-0.334	2.51381247e-09	3.9037635e-10	-1.001433e+01
1676.205	0.385	-0.368	2.61041859e-09	3.89180259e-10	-9.984001e+00
1677.059	0.410	-0.469	2.20155273e-09	3.3495306e-10	-8.592662e+00
1677.859	0.433	-0.390	2.38494126e-09	3.55563624e-10	-9.121548e+00
1678.710	0.383	-0.418	2.45386362e-09	3.65838642e-10	-9.385112e+00
1679.541	0.392	-0.448	2.19822213e-09	3.55846023e-10	-9.128058e+00
1680.215	0.312	-0.282	3.30601362e-09	4.92882e-10	-1.264417e+01
1680.877	0.367	-0.350	2.73648453e-09	4.0797237e-10	-1.046592e+01
1681.590	0.475	-0.346	2.39083104e-09	3.56439876e-10	-9.143907e+00
1682.489	0.422	-0.424	2.31552555e-09	3.45212439e-10	-8.855854e+00
1683.246	0.455	-0.335	2.44495563e-09	3.71982273e-10	-9.542382e+00
1684.079	0.389	-0.378	2.44149945e-09	3.8706135e-10	-9.928813e+00
1684.803	0.396	-0.335	2.60074893e-09	4.0387152e-10	-1.036018e+01
1685.685	0.471	-0.486	1.98681795e-09	3.08533602e-10	-7.914532e+00
1686.436	0.279	-0.279	3.51009828e-09	5.2330356e-10	-1.342430e+01
1687.188	0.351	-0.473	2.34459108e-09	3.56711121e-10	-9.150538e+00
1687.851	0.347	-0.313	2.92603389e-09	4.4517291e-10	-1.141981e+01
1688.624	0.312	-0.425	2.22040845e-09	4.1866422e-10	-1.073811e+01
1689.269	0.262	-0.334	3.24037857e-09	4.9299822e-10	-1.264665e+01
1689.919	0.338	-0.388	2.66063694e-09	4.0479504e-10	-1.038402e+01
1690.659	0.414	-0.402	2.40124131e-09	3.57989697e-10	-9.183517e+00
1691.623	0.422	-0.549	2.02147374e-09	3.01372422e-10	-7.731146e+00
1692.392	0.380	-0.347	2.69955504e-09	4.0246557e-10	-1.032456e+01
1693.134	0.408	-0.361	2.47878228e-09	3.84933198e-10	-9.874499e+00
1693.865	0.386	-0.324	2.76725592e-09	4.1256072e-10	-1.058368e+01
1694.484	0.302	-0.233	3.74972598e-09	5.529264e-10	-1.418480e+01
1695.168	0.276	-0.381	2.99218023e-09	4.4609604e-10	-1.144412e+01
1695.994	0.484	-0.551	1.86847635e-09	2.84278566e-10	-7.292760e+00
1696.850	0.388	-0.372	2.56517274e-09	3.9364728e-10	-1.009835e+01
1697.523	0.290	-0.285	3.36671283e-09	5.12226e-10	-1.314035e+01
1698.102	0.318	-0.289	3.23793366e-09	4.827342e-10	-1.238398e+01
1698.802	0.333	-0.382	2.74660152e-09	4.0948206e-10	-1.050474e+01
1699.554	0.456	-0.420	2.24417778e-09	3.3457671e-10	-8.583097e+00
1700.431	0.362	-0.421	2.50935126e-09	3.74109801e-10	-9.597213e+00
1701.128	0.327	-0.335	2.96804508e-09	4.42494e-10	-1.135147e+01
