 ! Swift/XRT lightcurve of trigger: 848890, name: GRB 180720B
 ! T0 for this burst is Swift MET=553789325.9 s, = 2018 Jul 20 at 14:21:44.587 UT
 ! Data covers 0.3-10 keV
 ! The data are in 5 columns:  ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00848890
 ! BINMODE: GRB-like (counts)

! WTSLEW data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
1487.957	0.207	-0.318	3.53624661e-09	5.49096964476805e-10	-14.0794111378198
1488.437	0.283	-0.274	3.45618234e-09	5.15217367523352e-10	-13.2107027754181
1489.219	0.469	-0.499	1.96232166e-09	3.04703014151735e-10	-7.81289795364172
1490.077	0.420	-0.389	2.47292877e-09	3.64613496903508e-10	-9.34906456558216
1490.782	0.370	-0.285	2.99108901e-09	4.45885201526712e-10	-11.4329572780046
1491.524	0.299	-0.372	2.87562093e-09	4.37463475940193e-10	-11.2170118425456
1492.169	0.422	-0.346	2.47112073e-09	3.83707717496415e-10	-9.83865954810124
1492.954	0.458	-0.363	2.38772547e-09	3.55941101255324e-10	-9.12669512518884
1493.711	0.243	-0.300	3.44562855e-09	5.46203606100832e-10	-14.0052134523187
1494.284	0.355	-0.330	2.815878e-09	4.2837511392977e-10	-10.9839756610757
1495.096	0.345	-0.457	2.44062273e-09	3.63826596841963e-10	-9.32888534825054
1495.842	0.343	-0.400	2.6333034e-09	3.92549695631352e-10	-10.0653727479715
1496.675	0.453	-0.490	2.07687636e-09	3.09602465151487e-10	-7.93852520169557
1497.619	0.390	-0.491	2.22368094e-09	3.31486791588932e-10	-8.49966139857617
1498.427	0.420	-0.418	2.30175153e-09	3.50161771396098e-10	-8.97850821074401
1499.330	0.364	-0.483	2.24406546e-09	3.41386138660639e-10	-8.75349056708632
1500.146	0.274	-0.452	2.63405571e-09	3.9266188991693e-10	-10.0682574910727
1500.747	0.322	-0.327	2.89994445e-09	4.41164125309651e-10	-11.311895995309
1501.381	0.314	-0.312	3.05312553e-09	4.55132998893031e-10	-11.6700810497669
1502.135	0.360	-0.440	2.38826133e-09	3.56020961063621e-10	-9.12874391252281
1502.884	0.391	-0.388	2.37959709e-09	3.69496218058132e-10	-9.47426078747166
1503.591	0.275	-0.316	3.13936467e-09	4.87470673556049e-10	-12.4992388944938
1504.248	0.486	-0.382	2.20228437e-09	3.28297175595597e-10	-8.41787701286475
1505.074	0.277	-0.340	3.09710739e-09	4.61689613250965e-10	-11.8381935737896
1505.719	0.374	-0.368	2.63447691e-09	3.88432468390687e-10	-9.95980727013161
1506.402	0.328	-0.309	3.00192906e-09	4.47501342830888e-10	-11.4743891142494
1507.155	0.466	-0.425	2.14514235e-09	3.19778962105833e-10	-8.19945985913542
1508.134	0.450	-0.513	2.03065395e-09	2.99403576716116e-10	-7.67701433523155
1509.003	0.417	-0.419	2.28660705e-09	3.40867247663507e-10	-8.74018586449386
1509.731	0.379	-0.311	2.77023279e-09	4.12961953580744e-10	-10.5887701669255
1510.511	0.320	-0.400	2.57483265e-09	3.99811742049708e-10	-10.251587426992
1511.227	0.335	-0.396	2.61619293e-09	3.89998932907949e-10	-9.99997534640306
1511.836	0.262	-0.274	3.57226272e-09	5.32521407363825e-10	-13.654400029364
1512.432	0.404	-0.334	2.59102779e-09	3.8624762658213e-10	-9.90378446549002
1513.418	0.516	-0.582	1.74274854e-09	2.59793613716713e-10	-6.66137402957383
1514.317	0.416	-0.383	2.39480007e-09	3.56995741614602e-10	-9.15373645067544
1515.070	0.353	-0.338	2.72946024e-09	4.15228372707751e-10	-10.6468859014566
1515.858	0.428	-0.435	2.18357061e-09	3.32183136050637e-10	-8.51751635275078
1516.687	0.408	-0.401	2.29188102e-09	3.55875934083292e-10	-9.12502446419867
1517.487	0.439	-0.391	2.23300935e-09	3.46734539037206e-10	-8.89062980613869
1518.291	0.325	-0.365	2.77132674e-09	4.13125134537902e-10	-10.5929459167459
1519.073	0.458	-0.457	2.0287995e-09	3.15025473028793e-10	-8.07757729161634
1519.921	0.348	-0.390	2.55193185e-09	3.88221321826036e-10	-9.95439328202975
1520.570	0.352	-0.301	2.96273523e-09	4.41658410977129e-10	-11.3245782726412
1521.522	0.393	-0.599	1.91596665e-09	2.9750511521854e-10	-7.62833675360107
1522.280	0.400	-0.366	2.56367007e-09	3.82169332806564e-10	-9.79921434364043
1523.078	0.303	-0.398	2.75573064e-09	4.19224861572894e-10	-10.7493542511638
1523.745	0.310	-0.364	2.90862702e-09	4.33592599609474e-10	-11.1177604145441
1524.518	0.296	-0.462	2.50964844e-09	3.89690135614155e-10	-9.9920536525669
1525.169	0.386	-0.356	2.60373633e-09	3.96102426680926e-10	-10.1564711878206
1525.920	0.382	-0.365	2.62474095e-09	3.91273240081406e-10	-10.0326530717326
1526.642	0.316	-0.340	2.94239595e-09	4.47622069934384e-10	-11.4774853800974
1527.402	0.434	-0.443	2.20231908e-09	3.35035275227666e-10	-8.59064849431394
1528.198	0.282	-0.362	2.95336314e-09	4.58588625601209e-10	-11.7586819677914
1528.909	0.371	-0.430	2.44981815e-09	3.6519732749138e-10	-9.36403462085899
1529.636	0.403	-0.355	2.54874321e-09	3.87736279261079e-10	-9.94195589309547
1530.374	0.360	-0.336	2.81940087e-09	4.20291412030862e-10	-10.7767050614726
1531.196	0.426	-0.462	2.18014992e-09	3.24997561230707e-10	-8.3332694690229
1531.907	0.314	-0.286	3.1905744e-09	4.75622592885024e-10	-12.1954537683998
1532.588	0.229	-0.367	3.16118712e-09	4.80906204204742e-10	-12.3309307216096
1533.293	0.394	-0.476	2.16564699e-09	3.29456490388352e-10	-8.44760191984494
1534.085	0.455	-0.397	2.24476863e-09	3.34630342808033e-10	-8.58026634739977
1534.979	0.443	-0.439	2.13507918e-09	3.24806220722112e-10	-8.32836433418075
1535.758	0.385	-0.336	2.57478078e-09	3.99803534471952e-10	-10.2513805366747
1536.579	0.429	-0.436	2.11227003e-09	3.34838556154976e-10	-8.58560336100303
1537.476	0.312	-0.469	2.44925343e-09	3.65113128830206e-10	-9.36187568466581
1538.047	0.279	-0.259	3.56034354e-09	5.30744633606869e-10	-13.6088365532086
1538.783	0.366	-0.458	2.32230882e-09	3.46189403933936e-10	-8.87665092327554
1539.454	0.314	-0.305	3.08972196e-09	4.60588764659076e-10	-11.8099580079317
1540.237	0.511	-0.469	1.95140205e-09	2.90897862233572e-10	-7.45891898652566
1541.158	0.450	-0.409	2.19257103e-09	3.33552362110637e-10	-8.55262485142456
1541.940	0.375	-0.332	2.69534343e-09	4.1003827963387e-10	-10.5138089073015
1542.721	0.320	-0.406	2.69716278e-09	4.02069230487374e-10	-10.3094654187583
1543.424	0.324	-0.384	2.72321439e-09	4.1427842432354e-10	-10.6225203546645
1544.145	0.443	-0.397	2.33154363e-09	3.47566004777606e-10	-8.91194825506325
1544.973	0.380	-0.385	2.51845113e-09	3.97460399190071e-10	-10.1912950064738
1545.763	0.482	-0.410	2.11277508e-09	3.37630066384304e-10	-8.65718168595896
1546.600	0.233	-0.356	3.32460414e-09	4.95602663749768e-10	-12.7077610406348
1547.158	0.362	-0.325	2.85088752e-09	4.24985176793194e-10	-10.8970546767188
1547.897	0.379	-0.377	2.55020922e-09	3.87959308087668e-10	-9.94767532331534
1548.666	0.421	-0.390	2.41320768e-09	3.59739741995154e-10	-9.22409570298407
1549.421	0.311	-0.333	2.9941197e-09	4.55490703932053e-10	-11.6792431897364
1550.044	0.387	-0.312	2.80011108e-09	4.17416041585316e-10	-10.7029688418633
1550.901	0.439	-0.470	2.16890193e-09	3.26200846733725e-10	-8.36412396600401
1551.771	0.310	-0.432	2.63897478e-09	3.93395028106396e-10	-10.0870496751512
1552.481	0.398	-0.399	2.43466431e-09	3.62938308938172e-10	-9.30611114786348
1553.255	0.467	-0.376	2.27041542e-09	3.38453555823028e-10	-8.67829613496872
1553.995	0.243	-0.273	3.71097168e-09	5.53199125556633e-10	-14.184588684117
1554.583	0.322	-0.345	2.86981266e-09	4.27806219129136e-10	-10.9693958973095
1555.300	0.477	-0.395	2.19624795e-09	3.27397357807792e-10	-8.39480288769319
1556.097	0.397	-0.320	2.67037251e-09	3.9807566698068e-10	-10.2070684669711
1556.925	0.323	-0.432	2.5381278e-09	3.78361755522073e-10	-9.70158233157029
1557.648	0.424	-0.400	2.25421989e-09	3.50028016019524e-10	-8.9750773018094
1558.596	0.460	-0.524	1.91667294e-09	2.91580388167191e-10	-7.47642050311385
1559.435	0.303	-0.379	2.80987356e-09	4.18871212495277e-10	-10.7402897555949
1560.109	0.392	-0.372	2.43285822e-09	3.77766405983284e-10	-9.68631847890548
1560.840	0.394	-0.340	2.57262213e-09	3.91368982285386e-10	-10.0350965772723
1561.840	0.497	-0.606	1.68339366e-09	2.61391927715207e-10	-6.70235814190106
1562.621	0.317	-0.284	3.18390969e-09	4.74629056041937e-10	-12.1699787179906
1563.423	0.481	-0.485	1.98193827e-09	2.95449886161021e-10	-7.57563860426989
1564.312	0.380	-0.408	2.48338311e-09	3.66154856409415e-10	-9.38858537232531
1565.055	0.354	-0.363	2.58998259e-09	4.02164135977757e-10	-10.311899516954
1565.677	0.298	-0.268	3.33326916e-09	5.07085138574243e-10	-13.0021815629229
1566.488	0.499	-0.513	1.89143253e-09	2.81958073026979e-10	-7.22969397254369
1567.249	0.293	-0.262	3.39744756e-09	5.16848429692456e-10	-13.2525211554116
1568.003	0.504	-0.461	1.95568191e-09	2.97514763080038e-10	-7.62858364801913
1568.831	0.297	-0.324	2.71147227e-09	4.78161998945065e-10	-12.2605697864983
1569.472	0.318	-0.344	2.80574541e-09	4.35667019282867e-10	-11.1709551586675
1570.151	0.268	-0.362	2.99434941e-09	4.55525580745899e-10	-11.680142791464
1570.827	0.327	-0.408	2.6058864e-09	3.88462602515976e-10	-9.9605803257558
1571.559	0.445	-0.405	2.21752986e-09	3.37349312592041e-10	-8.6499814884826
1572.316	0.286	-0.311	3.20309223e-09	4.77488658710735e-10	-12.2432987642788
1572.994	0.348	-0.392	2.5480533e-09	3.87631339459321e-10	-9.93926400864531
1573.746	0.347	-0.403	2.5654239e-09	3.8243079303777e-10	-9.80591882847791
1574.433	0.341	-0.340	2.82941061e-09	4.30433831210011e-10	-11.0367597582834
1575.064	0.363	-0.290	2.95278126e-09	4.49201882093457e-10	-11.5179959010824
1575.734	0.292	-0.307	3.21568143e-09	4.89196612599887e-10	-12.5434998587261
1576.443	0.481	-0.416	2.15013513e-09	3.27096641256245e-10	-8.38709344586562
1577.420	0.368	-0.496	2.26394376e-09	3.37488804282597e-10	-8.65355920179784
1578.210	0.316	-0.422	2.57126922e-09	3.99258482417157e-10	-10.2373954279148
1578.916	0.288	-0.390	2.88783846e-09	4.30493528573043e-10	-11.038300140711
1579.486	0.329	-0.281	3.84932301e-09	5.23826374390804e-10	-13.4314488973916
1580.237	0.451	-0.423	2.25685902e-09	3.39429503449146e-10	-8.7033204861263
1581.063	0.417	-0.375	2.43524931e-09	3.70470615163151e-10	-9.49924613602516
1581.880	0.479	-0.400	2.22725997e-09	3.32020329087469e-10	-8.51334144465322
1582.654	0.269	-0.295	3.47089782e-09	5.17410850179776e-10	-13.2669496454172
1583.344	0.330	-0.421	2.52868083e-09	3.92645244237671e-10	-10.0678368292064
1584.102	0.351	-0.428	2.56784619e-09	3.78608301026895e-10	-9.70790563425556
1584.747	0.364	-0.294	2.97869013e-09	4.44036798267141e-10	-11.38556587642
1585.413	0.310	-0.302	3.159e-09	4.80573498569412e-10	-12.3224026879247
1586.150	0.270	-0.427	2.77225104e-09	4.21738305980172e-10	-10.8137985434487
1586.872	0.382	-0.451	2.21531271e-09	3.58581191130923e-10	-9.19438961499622
1587.599	0.259	-0.346	3.19616466e-09	4.86227484583152e-10	-12.4673706472841
1588.323	0.417	-0.465	2.19097242e-09	3.33309165596169e-10	-8.54638807999252
1589.136	0.460	-0.396	2.29384116e-09	3.41945689490769e-10	-8.76783849780814
1589.982	0.360	-0.386	2.59355733e-09	3.94553940546e-10	-10.116758744244
1590.746	0.367	-0.405	2.54227506e-09	3.78980016418671e-10	-9.7174357888772
1591.480	0.370	-0.367	2.66514729e-09	3.97296651324378e-10	-10.1870966196606
1592.180	0.325	-0.330	2.95302462e-09	4.49239037663657e-10	-11.5189488324869
1592.876	0.292	-0.371	2.73485628e-09	4.52110499706906e-10	-11.5925778968767
1593.563	0.254	-0.394	2.9855007e-09	4.54179653021968e-10	-11.6456279446837
1594.134	0.273	-0.317	3.3234006e-09	4.95423464579663e-10	-12.7031625038613
1594.697	0.243	-0.290	3.56684406e-09	5.53848124819634e-10	-14.2012321080185
1595.356	0.358	-0.416	2.45789778e-09	3.73916106402175e-10	-9.58759286516342
1596.103	0.478	-0.389	2.17561305e-09	3.30972554429069e-10	-8.48647539255207
1596.995	0.380	-0.414	2.41205367e-09	3.5956770860133e-10	-9.21968505658137
1597.718	0.361	-0.343	2.71656684e-09	4.04961769203603e-10	-10.383635747407
1598.545	0.363	-0.466	2.27370702e-09	3.45895450970867e-10	-8.86911434593922
1599.298	0.380	-0.390	2.40949332e-09	3.74138354678381e-10	-9.59329205107892
1600.153	0.386	-0.475	2.22263574e-09	3.31330984975902e-10	-8.49566570611483
1601.042	0.442	-0.503	1.90362627e-09	3.081301302709e-10	-7.90077364649109
1601.812	0.317	-0.327	2.92687941e-09	4.45261451328342e-10	-11.4169668540774
1602.448	0.321	-0.319	2.98827594e-09	4.45465793002441e-10	-11.4222015303925
1603.211	0.538	-0.442	1.95236964e-09	2.91042113219534e-10	-7.46261691152102
1604.097	0.378	-0.348	2.55711456e-09	3.97060578175053e-10	-10.1810366294161
1604.928	0.458	-0.453	2.06940474e-09	3.14815249118889e-10	-8.07218579921009
1605.726	0.429	-0.340	2.49094911e-09	3.71328758003171e-10	-9.52125021385867
1606.657	0.551	-0.502	1.81998804e-09	2.71307795376175e-10	-6.95661032363463
1607.664	0.352	-0.456	2.30162595e-09	3.57389117849583e-10	-9.16382263011514
1608.305	0.357	-0.289	2.96818821e-09	4.42471292605949e-10	-11.3454170811761
1609.021	0.377	-0.360	2.56326798e-09	3.89945880132184e-10	-9.99861425079371
1609.752	0.295	-0.354	2.90733144e-09	4.42287752275578e-10	-11.3407121449143
1610.436	0.438	-0.389	2.24713437e-09	3.48927848958268e-10	-8.94686753045335
1611.389	0.455	-0.515	1.94711049e-09	2.96210831636719e-10	-7.59514956697966
1612.257	0.377	-0.413	2.42665527e-09	3.61744400011613e-10	-9.27549580121619
1612.998	0.313	-0.364	2.82796293e-09	4.21567685475167e-10	-10.8094263268941
1613.659	0.381	-0.347	2.5547769e-09	3.96697649955532e-10	-10.1717313370049
1614.475	0.427	-0.436	2.22152151e-09	3.31164843126922e-10	-8.49140601846052
1615.328	0.398	-0.426	2.29199841e-09	3.48678087619583e-10	-8.94046435841433
1615.989	0.381	-0.263	2.84160513e-09	4.50453076899868e-10	-11.5500810478271
1616.718	0.333	-0.348	2.81165781e-09	4.19137210128803e-10	-10.7471030367855
1617.352	0.352	-0.301	2.93346768e-09	4.37295369475388e-10	-11.2127024248141
1618.246	0.373	-0.541	2.062944e-09	3.13832421382024e-10	-8.04698503809848
1619.143	0.459	-0.525	1.91746776e-09	2.91701334683286e-10	-7.47952054676386
1619.947	0.233	-0.344	3.32279961e-09	4.95333643790649e-10	-12.7008669107997
1620.603	0.378	-0.424	2.35112904e-09	3.57673540870465e-10	-9.17111561556954
1621.274	0.369	-0.292	2.85037077e-09	4.33622383681547e-10	-11.1185254706901
1622.018	0.433	-0.374	2.33554386e-09	3.55302557142425e-10	-9.11032180359983
1622.876	0.328	-0.425	2.5067055e-09	3.81341150143864e-10	-9.77797765909036
1623.521	0.441	-0.317	2.45096904e-09	3.8057860102017e-10	-9.75842534849805
1624.289	0.315	-0.327	2.93727564e-09	4.46843029018433e-10	-11.4575115908712
1625.146	0.370	-0.542	2.0669649e-09	3.1444409505233e-10	-8.06267043487559
1625.927	0.313	-0.411	2.60525304e-09	3.9633303343257e-10	-10.1623908778227
1626.615	0.362	-0.374	2.56119981e-09	3.89631297140948e-10	-9.99054664741118
1627.397	0.420	-0.420	2.24701815e-09	3.41835313599552e-10	-8.7650073747128
1628.195	0.371	-0.378	2.55826857e-09	3.81364165133394e-10	-9.77856849960844
1628.922	0.400	-0.356	2.45776128e-09	3.81633271942503e-10	-9.78546833552941
1629.806	0.396	-0.483	2.16291855e-09	3.31883431946044e-10	-8.50983274152362
1630.638	0.353	-0.436	2.38917003e-09	3.63460620297628e-10	-9.31950410702957
1631.331	0.331	-0.340	2.85684438e-09	4.25873215094075e-10	-10.9198279857134
1632.085	0.340	-0.423	2.4726819e-09	3.7616516526975e-10	-9.64525959509382
1632.814	0.312	-0.389	2.56859031e-09	4.15764338671075e-10	-10.6606289147691
1633.471	0.329	-0.345	2.84176269e-09	4.23624810997791e-10	-10.8621811480956
1634.269	0.422	-0.469	2.02004946e-09	3.26974965016164e-10	-8.38397279731389
1635.076	0.331	-0.385	2.69830977e-09	4.05823481190949e-10	-10.4057301889685
1635.732	0.333	-0.326	2.73520494e-09	4.42733537793737e-10	-11.35214213654
1636.370	0.287	-0.305	3.2343909e-09	4.82154734502659e-10	-12.3629343258484
1637.015	0.310	-0.357	2.82877842e-09	4.30337488684763e-10	-11.0342948163292
1637.725	0.415	-0.400	2.35136733e-09	3.50521108391165e-10	-8.98772040069413
1638.573	0.461	-0.434	2.07478713e-09	3.22166259170818e-10	-8.26067255122902
1639.512	0.471	-0.477	1.98849924e-09	3.02507256790178e-10	-7.75659633363914
1640.452	0.410	-0.469	2.11262415e-09	3.28041535549835e-10	-8.41131984015615
1641.193	0.244	-0.332	3.34501206e-09	5.03086524159784e-10	-12.8996622317469
1641.944	0.344	-0.506	2.21726817e-09	3.37309476527438e-10	-8.64895989687935
1642.687	0.391	-0.399	2.4236316e-09	3.61293646192565e-10	-9.26394104273906
1643.507	0.340	-0.428	2.49095223e-09	3.71329193711363e-10	-9.52126282543067
1644.273	0.417	-0.426	2.23598544e-09	3.40156910292736e-10	-8.72197195326248
1645.072	0.339	-0.382	2.53678932e-09	4.02133792243244e-10	-10.3111199428343
1645.684	0.300	-0.273	3.34196031e-09	4.98190105857772e-10	-12.7741012516987
1646.351	0.300	-0.367	2.93340294e-09	4.3250653234489e-10	-11.0899199945971
1646.996	0.345	-0.345	2.77343469e-09	4.13439211748047e-10	-10.601001358615
1647.736	0.329	-0.395	2.64395859e-09	3.94138208631004e-10	-10.1061073336241
1648.363	0.345	-0.298	2.99069979e-09	4.45827153311721e-10	-11.4314660347156
1649.120	0.372	-0.412	2.50051503e-09	3.72754796055616e-10	-9.5578143397528
1649.830	0.349	-0.338	2.85682488e-09	4.25870135423008e-10	-10.9197507792747
1650.656	0.355	-0.477	2.35629459e-09	3.51255654878971e-10	-9.00655586547131
1651.494	0.357	-0.483	2.33628681e-09	3.48273069816394e-10	-8.93007831150838
1652.240	0.289	-0.389	2.89433352e-09	4.31461809380542e-10	-11.0631200482245
1652.897	0.340	-0.368	2.72890215e-09	4.1514347948548e-10	-10.6447062606382
1653.540	0.336	-0.303	3.07166457e-09	4.57896627057281e-10	-11.7409418964407
1654.199	0.344	-0.323	2.89623087e-09	4.40598827902631e-10	-11.2974095258694
1654.932	0.431	-0.389	2.39203809e-09	3.56584007452903e-10	-9.14317969004003
1655.896	0.390	-0.533	2.09269242e-09	3.18357970701167e-10	-8.16302482956355
1656.636	0.355	-0.350	2.784717e-09	4.15120975475957e-10	-10.6441334882322
1657.307	0.325	-0.316	3.01694094e-09	4.58962384669515e-10	-11.7682680494785
1658.070	0.464	-0.438	2.17496682e-09	3.24224905042227e-10	-8.3134580845704
1658.884	0.411	-0.350	2.57646597e-09	3.84076851975098e-10	-9.84812413642986
1659.705	0.369	-0.410	2.40422832e-09	3.81119994002383e-10	-9.77230632950419
1660.395	0.345	-0.320	2.90467554e-09	4.41883870911506e-10	-11.3303494572641
1661.003	0.296	-0.263	3.51276744e-09	5.23652626804749e-10	-13.4269880270061
1661.641	0.532	-0.343	2.20805754e-09	3.35908243183391e-10	-8.61303175139205
1662.523	0.405	-0.349	2.52291273e-09	3.91749629241263e-10	-10.0448642748736
1663.370	0.372	-0.442	2.37197337e-09	3.60844514741008e-10	-9.25242364561586
1664.346	0.366	-0.604	1.96275378e-09	3.04770121174545e-10	-7.81461901913067
1665.150	0.365	-0.437	2.44565022e-09	3.64576006479229e-10	-9.34810283719191
1665.911	0.380	-0.396	2.52981027e-09	3.77121832775549e-10	-9.66978933285167
1666.719	0.543	-0.428	1.89822048e-09	3.07255144716006e-10	-7.87833783893683
1667.630	0.459	-0.368	2.37201744e-09	3.53599467115675e-10	-9.06665228295476
1668.560	0.511	-0.471	2.04260901e-09	3.01166279251187e-10	-7.72221142239169
1669.470	0.430	-0.399	2.36692755e-09	3.5284072291225e-10	-9.0471978045656
1670.351	0.246	-0.451	2.77421469e-09	4.22037013455662e-10	-10.8214602574781
1670.946	0.292	-0.349	3.06723963e-09	4.57237028496897e-10	-11.7240259881265
1671.542	0.275	-0.303	3.34636029e-09	5.09076361016203e-10	-13.0532425631311
1672.314	0.426	-0.498	2.0312955e-09	3.22002418540396e-10	-8.25647232496487
1673.068	0.461	-0.329	2.44946403e-09	3.72633085011735e-10	-9.55469443971613
1673.893	0.439	-0.363	2.44830729e-09	3.64972069828982e-10	-9.35825821375024
1674.693	0.386	-0.361	2.58939681e-09	3.93920898047879e-10	-10.1005381236676
1675.414	0.424	-0.334	2.51381247e-09	3.90336745500105e-10	-10.0086283267111
1676.205	0.385	-0.368	2.61041859e-09	3.89138230129865e-10	-9.97790425659399
1677.059	0.410	-0.469	2.20155273e-09	3.34918737237051e-10	-8.58766010797122
1677.859	0.433	-0.390	2.38494126e-09	3.55526061990581e-10	-9.11605240405844
1678.710	0.383	-0.418	2.45386362e-09	3.65800421311339e-10	-9.3794990039093
1679.541	0.392	-0.448	2.19822213e-09	3.55814869346623e-10	-9.12345923515827
1680.215	0.312	-0.282	3.30601362e-09	4.92831552429013e-10	-12.636698381133
1680.877	0.367	-0.350	2.73648453e-09	4.07930964664185e-10	-10.4597668357747
1681.590	0.475	-0.346	2.39083104e-09	3.56404074411457e-10	-9.13856673429136
1682.489	0.422	-0.424	2.31552555e-09	3.45178223008966e-10	-8.85072243695251
1683.246	0.455	-0.335	2.44495563e-09	3.71947240497282e-10	-9.5371079162233
1684.079	0.389	-0.378	2.44149945e-09	3.87028226246328e-10	-9.92380049202285
1684.803	0.396	-0.335	2.60074893e-09	4.03835879708184e-10	-10.3547657630413
1685.685	0.471	-0.486	1.98681795e-09	3.08506743206175e-10	-7.91042871511767
1686.436	0.279	-0.279	3.51009828e-09	5.23254422620511e-10	-13.416779295632
1687.188	0.351	-0.473	2.34459108e-09	3.56678958938055e-10	-9.14561342916478
1687.851	0.347	-0.313	2.92603389e-09	4.4513273264329e-10	-11.4136617061318
1688.624	0.312	-0.425	2.22040845e-09	4.18639595393608e-10	-10.7343420967245
1689.269	0.262	-0.334	3.24037857e-09	4.92953639282789e-10	-12.6398330115509
1689.919	0.338	-0.388	2.66063694e-09	4.04758399499618e-10	-10.3784204113643
1690.659	0.414	-0.402	2.40124131e-09	3.57955917634809e-10	-9.17835768965435
1691.623	0.422	-0.549	2.02147374e-09	3.01343510964455e-10	-7.72675737434197
1692.392	0.380	-0.347	2.69955504e-09	4.0242602063132e-10	-10.3186103061608
1693.134	0.408	-0.361	2.47878228e-09	3.8489732618423e-10	-9.86916256075359
1693.865	0.386	-0.324	2.76725592e-09	4.12518096652436e-10	-10.5773917907729
1694.484	0.302	-0.233	3.74972598e-09	5.52866745655957e-10	-14.1760708693168
1695.168	0.276	-0.381	2.99218023e-09	4.4604777660238e-10	-11.4371235894631
1695.994	0.484	-0.551	1.86847635e-09	2.84248356241134e-10	-7.28841952383339
1696.850	0.388	-0.372	2.56517274e-09	3.93606420221625e-10	-10.0924645659541
1697.523	0.290	-0.285	3.36671283e-09	5.12172786679952e-10	-13.132635955749
1698.102	0.318	-0.289	3.23793366e-09	4.8268277921026e-10	-12.3764813572729
1698.802	0.333	-0.382	2.74660152e-09	4.09439120746211e-10	-10.4984403316176
1699.554	0.456	-0.420	2.24417778e-09	3.34542240202426e-10	-8.57800732442311
1700.431	0.362	-0.421	2.50935126e-09	3.74072010931114e-10	-9.59159039852606
1701.128	0.327	-0.335	2.96804508e-09	4.42449932673754e-10	-11.3448742080807
1701.777	0.341	-0.323	2.95367202e-09	4.4030739664321e-10	-11.2899346788919
1702.389	0.316	-0.271	3.26420874e-09	4.86599464887023e-10	-12.4769095992468
1703.034	0.389	-0.328	2.63260023e-09	4.00493393259964e-10	-10.2690563027468
1703.839	0.402	-0.416	2.34175656e-09	3.49088413000103e-10	-8.95098600254455
1704.699	0.405	-0.458	2.18753574e-09	3.32786338291391e-10	-8.53298269742107
1705.410	0.294	-0.306	3.09996882e-09	4.81353077137585e-10	-12.3423950425045
1706.145	0.478	-0.442	2.05209654e-09	3.12182228273584e-10	-8.00467250300084
1706.938	0.324	-0.315	2.95525113e-09	4.49577637378108e-10	-11.5276305741596
1707.699	0.425	-0.437	2.12046627e-09	3.36137814575985e-10	-8.61891881425368
1708.494	0.330	-0.370	2.7408927e-09	4.08588197645133e-10	-10.476614789514
1709.186	0.450	-0.362	2.21971737e-09	3.59294198392063e-10	-9.21267162114911
1710.018	0.351	-0.382	2.53568133e-09	3.93732361751878e-10	-10.0957045135451
1710.617	0.261	-0.249	3.7533171e-09	5.59511343799957e-10	-14.3464506745487
1711.254	0.349	-0.375	2.64665544e-09	3.94540108242532e-10	-10.1164083722884
1711.992	0.354	-0.389	2.49923427e-09	3.88073092868164e-10	-9.95059253443198
1712.778	0.364	-0.431	2.40927219e-09	3.66518785536384e-10	-9.3979178172404
1713.556	0.341	-0.414	2.58371256e-09	3.96451142574993e-10	-10.1654098904605
1714.258	0.387	-0.362	2.62304757e-09	3.91020985853612e-10	-10.0261803358244
1714.967	0.433	-0.321	2.56518639e-09	3.90237720927846e-10	-10.0060981306877
1715.803	0.488	-0.403	2.20418601e-09	3.28580644912647e-10	-8.42514551686327
1716.605	0.401	-0.314	2.49827136e-09	4.21892981171856e-10	-10.817761478192
1717.349	0.371	-0.343	2.75382198e-09	4.10515444730828e-10	-10.5260392029495
1718.047	0.317	-0.327	3.05049966e-09	4.54741653720463e-10	-11.6600417485183
1718.703	0.328	-0.340	2.8114515e-09	4.45673370573027e-10	-11.4275202596834
1719.313	0.310	-0.282	3.31627725e-09	4.94361481918964e-10	-12.6759368541939
1720.062	0.407	-0.438	2.37651024e-09	3.50397294133672e-10	-8.98454662782339
1720.778	0.329	-0.310	3.07605324e-09	4.58550762255803e-10	-11.7577197498423
1721.473	0.345	-0.366	2.67741123e-09	4.15739961085051e-10	-10.6599927905935
1722.283	0.344	-0.464	2.39563584e-09	3.64444291787551e-10	-9.34472540659482
1722.994	0.313	-0.368	2.88324426e-09	4.29808713338963e-10	-11.0207388569521
1723.741	0.513	-0.433	2.07542673e-09	3.09386348948422e-10	-7.93298443050122
1724.556	0.369	-0.302	2.88447588e-09	4.38810896986699e-10	-11.2515562433921
1725.251	0.366	-0.326	2.79552351e-09	4.25278497699697e-10	-10.9045763638065
1725.950	0.353	-0.333	2.86041561e-09	4.26405451370781e-10	-10.9334708830596
1726.766	0.325	-0.463	2.49234804e-09	3.71537284660088e-10	-9.52659598415332
1727.459	0.382	-0.367	2.54341698e-09	3.9493347013199e-10	-10.1265042230795
